User_ID,Lessons_Per_Week,Avg_Time_Per_Lesson,Streaks,Quiz_Scores,Dropped_Off
User_772,14,4.92,35,59.0,1
User_773,18,2.68,24,62.85,1
User_774,2,0.94,17,8.11,1
User_775,22,1.43,5,68.58,1
User_776,3,0.19,20,24.95,1
User_777,16,4.58,21,71.68,1
User_778,29,0.68,40,82.43,1
User_779,9,2.92,31,80.59,1
User_780,4,1.44,46,55.7,1
User_781,1,2.82,36,52.5,1
User_782,4,3.29,11,15.14,1
User_783,1,4.17,15,77.76,1
User_784,14,1.11,19,27.87,1
User_785,21,0.15,7,50.17,1
User_786,16,0.77,28,29.14,1
User_787,20,4.51,43,14.25,1
User_788,24,4.38,5,63.33,1
User_789,8,3.03,5,6.38,1
User_790,7,3.04,30,75.12,1
User_791,3,3.36,32,32.44,1
User_792,17,0.96,8,1.01,1
User_793,1,4.58,10,51.6,1
User_794,16,2.15,38,5.64,0
User_795,12,1.98,47,28.34,1
User_796,27,2.64,32,70.99,0
User_797,19,0.33,48,7.21,0
User_798,22,0.91,28,84.09,0
User_799,23,3.72,17,1.38,1
User_800,22,0.51,31,25.44,1
User_801,14,3.06,8,74.35,1
User_802,6,1.3,40,32.31,1
User_803,6,2.01,25,11.09,1
User_804,13,1.51,9,36.66,1
User_805,19,1.84,2,27.77,0
User_806,22,3.62,15,84.43,1
User_807,8,1.56,3,32.02,1
User_808,27,2.88,49,79.1,1
User_809,27,2.43,36,89.3,1
User_810,2,3.35,4,43.95,1
User_811,21,4.69,14,91.08,0
User_812,1,3.69,41,38.35,1
User_813,28,1.15,41,96.44,0
User_814,15,0.25,25,9.84,1
User_815,1,1.39,10,69.01,0
User_816,5,3.02,21,49.89,1
User_817,28,0.35,36,39.38,1
User_818,29,2.53,12,63.64,1
User_819,16,3.02,27,70.68,1
User_820,19,1.74,40,1.43,1
User_821,4,3.88,2,17.53,1
User_822,3,0.62,13,71.59,1
User_823,17,0.47,32,66.97,1
User_824,17,3.67,31,96.64,0
User_825,12,2.53,16,76.34,1
User_826,28,3.47,32,95.13,1
User_827,29,2.23,32,70.55,1
User_828,14,1.31,34,30.51,1
User_829,21,4.11,11,11.43,0
User_830,6,4.02,10,78.4,1
User_831,3,3.5,15,64.77,1
User_832,28,1.43,17,5.77,1
User_833,9,2.99,40,36.64,1
User_834,5,1.87,18,95.72,1
User_835,24,0.55,9,50.54,1
User_836,29,4.59,25,43.84,1
User_837,17,0.77,40,46.31,0
User_838,14,4.76,14,21.68,1
User_839,21,2.29,25,37.5,1
User_840,3,1.01,22,37.61,0
User_841,28,2.76,30,6.18,1
User_842,1,4.38,20,76.99,1
User_843,20,3.69,21,42.23,1
User_844,29,4.05,44,82.4,1
User_845,21,3.33,32,85.18,1
User_846,23,3.49,46,21.99,1
User_847,1,4.26,49,66.08,0
User_848,3,1.32,21,47.76,1
User_849,18,2.5,35,88.14,1
User_850,25,1.18,32,22.36,1
User_851,10,4.94,30,68.1,1
User_852,22,4.73,39,61.17,1
User_853,26,0.29,49,30.23,1
User_854,3,3.56,12,14.52,0
User_855,8,4.63,41,65.51,1
User_856,14,0.98,47,74.12,1
User_857,24,2.88,18,32.25,1
User_858,18,4.59,21,64.84,1
User_859,15,0.27,13,40.12,1
User_860,22,3.52,21,71.61,1
User_861,23,1.56,8,20.72,1
User_862,2,4.63,46,89.13,1
User_863,27,4.86,40,29.45,1
User_864,10,4.73,46,37.41,1
User_865,2,2.42,7,6.75,1
User_866,26,4.32,23,12.04,0
User_867,17,4.24,44,52.07,1
User_868,8,1.66,32,27.49,1
User_869,1,4.16,11,83.71,1
User_870,9,0.28,22,2.45,1
User_871,11,3.02,22,38.53,1
User_872,22,1.23,43,34.4,1
User_873,16,0.69,25,2.91,1
User_874,7,0.48,22,13.31,0
User_875,29,3.51,28,41.95,1
User_876,10,1.77,29,49.79,1
User_877,23,3.65,13,41.02,1
User_878,26,0.42,18,53.56,0
User_879,3,1.64,2,59.92,1
User_880,18,2.74,29,1.98,1
User_881,25,3.97,21,46.95,1
User_882,24,1.66,15,96.39,0
User_883,13,3.17,27,52.38,1
User_884,28,4.44,31,68.08,0
User_885,26,3.12,15,31.87,1
User_886,7,1.24,23,77.63,0
User_887,25,0.22,24,77.52,0
User_888,4,4.36,44,52.61,1
User_889,13,0.2,13,97.63,1
User_890,20,4.39,22,13.43,1
User_891,1,2.69,43,2.68,0
User_892,8,4.7,37,77.25,0
User_893,14,4.01,33,80.91,0
User_894,16,4.99,3,12.9,1
User_895,14,1.82,19,27.29,1
User_896,12,3.86,23,2.74,1
User_897,19,2.07,29,30.04,0
User_898,23,2.45,30,77.54,1
User_899,15,3.17,39,52.28,1
User_900,28,4.38,44,35.46,1
User_901,2,4.92,47,37.8,1
User_902,2,3.86,25,1.13,0
User_903,23,2.15,37,30.68,1
User_904,22,2.16,47,65.0,1
User_905,19,3.71,8,97.45,1
User_906,25,1.27,42,84.86,0
User_907,26,0.64,16,3.34,1
User_908,29,1.84,8,89.96,0
User_909,22,1.51,1,78.54,1
User_910,26,1.55,44,78.26,1
User_911,26,1.24,5,46.34,1
User_912,22,0.31,3,40.4,1
User_913,17,0.19,1,30.99,0
User_914,20,4.94,4,7.5,1
User_915,10,2.2,40,23.6,1
User_916,6,1.98,35,25.41,1
User_917,15,3.43,32,48.92,1
User_918,22,1.17,42,75.0,0
User_919,11,4.75,34,47.91,0
User_920,28,3.95,43,6.73,1
User_921,5,0.54,25,95.82,1
User_922,1,2.15,10,94.33,1
User_923,8,4.41,21,78.73,1
User_924,21,4.73,46,99.14,1
User_925,28,2.39,39,54.9,1
User_926,12,3.11,27,96.31,1
User_927,12,0.92,27,8.48,1
User_928,5,4.96,2,37.2,0
User_929,7,1.24,41,23.31,0
User_930,4,4.72,48,20.39,1
User_931,6,3.28,13,14.94,1
User_932,13,3.08,9,62.62,1
User_933,20,2.61,36,78.35,1
User_934,15,1.23,22,58.25,1
User_935,3,0.96,42,15.55,1
User_936,23,1.18,26,81.3,0
User_937,8,1.01,12,63.96,0
User_938,20,3.92,17,39.43,0
User_939,16,1.82,14,67.74,0
User_940,13,0.38,14,26.73,1
User_941,18,4.85,34,35.17,1
User_942,28,4.43,20,91.83,1
User_943,10,4.65,11,29.76,1
User_944,19,4.98,16,47.53,1
User_945,17,0.95,31,89.12,0
User_946,24,2.04,6,71.06,1
User_947,19,3.82,19,7.16,0
User_948,28,3.51,37,15.58,1
User_949,26,0.85,4,1.78,1
User_950,23,4.1,47,63.46,1
User_951,26,1.2,4,45.32,1
User_952,5,1.2,20,14.29,1
User_953,26,2.73,10,95.84,1
User_954,21,3.01,24,53.44,1
User_955,23,2.94,35,24.95,1
User_956,9,0.55,26,50.56,1
User_957,12,4.4,37,68.28,1
User_958,21,1.4,38,8.55,1
User_959,1,0.73,21,28.2,0
User_960,26,4.45,40,80.89,1
User_961,26,4.78,39,46.51,1
User_962,1,4.32,21,55.11,1
User_963,15,4.07,10,43.85,0
User_964,2,3.31,38,5.35,0
User_965,22,2.8,46,17.41,1
User_966,16,0.53,4,45.11,1
User_967,25,2.1,45,21.71,0
User_968,8,1.93,20,5.95,1
User_969,13,1.37,17,84.52,1
User_970,21,3.64,7,98.14,1
User_971,1,2.53,4,79.52,0
User_972,16,0.5,29,85.52,1
User_973,29,1.18,14,24.96,1
User_974,7,3.45,3,96.1,1
User_975,5,0.47,24,20.5,1
User_976,22,4.27,37,95.19,1
User_977,29,2.53,16,99.49,0
User_978,23,2.45,4,71.46,1
User_979,3,3.0,24,98.13,1
User_980,12,4.14,34,57.38,1
User_981,26,1.8,30,26.69,1
User_982,16,3.42,18,44.26,1
User_983,19,2.87,19,59.76,1
User_984,5,1.41,31,8.24,1
User_985,22,4.41,19,62.61,1
User_986,25,4.01,49,98.14,1
User_987,29,3.33,46,19.82,1
User_988,14,4.27,19,79.47,1
User_989,28,4.35,22,90.88,0
User_990,5,3.57,24,94.43,0
User_991,15,4.2,45,96.05,0
User_992,17,3.52,12,52.62,1
User_993,14,3.43,30,97.75,0
User_994,20,3.13,38,75.97,1
User_995,5,3.79,31,17.01,1
User_996,12,0.88,36,48.21,1
User_997,16,4.42,19,72.11,1
User_998,26,4.37,48,25.49,1
User_999,26,0.24,45,64.42,1
User_1000,16,4.15,36,66.99,1
User_1001,21,0.73,30,17.11,1
User_1002,7,1.74,49,56.94,1
User_1003,4,3.74,33,77.39,1
User_1004,1,0.89,18,50.39,1
User_1005,5,4.11,49,2.2,0
User_1006,23,4.18,28,1.89,0
User_1007,26,2.59,47,36.35,1
User_1008,10,0.13,11,92.69,1
User_1009,22,1.51,45,23.64,1
User_1010,5,3.12,33,63.8,0
User_1011,4,4.91,17,22.99,1
User_1012,2,3.2,6,32.85,1
User_1013,20,1.37,4,84.96,0
User_1014,10,3.21,20,73.16,1
User_1015,26,2.75,48,10.44,1
User_1016,19,3.92,47,43.44,0
User_1017,26,0.62,27,3.89,1
User_1018,1,3.83,15,48.61,1
User_1019,24,2.75,6,66.58,0
User_1020,5,4.82,47,12.73,0
User_1021,13,1.78,14,29.6,1
User_1022,4,3.2,11,40.39,1
User_1023,16,4.67,39,92.03,1
User_1024,24,0.6,9,99.33,1
User_1025,16,4.69,26,5.45,1
User_1026,23,3.47,16,76.34,0
User_1027,2,0.43,5,37.8,1
User_1028,17,1.57,10,39.85,1
User_1029,28,3.57,3,75.67,1
User_1030,27,0.43,13,91.92,0
User_1031,20,2.95,43,95.14,1
User_1032,24,1.79,49,58.14,1
User_1033,12,3.14,30,36.35,1
User_1034,18,0.32,45,78.97,1
User_1035,3,4.37,6,25.85,1
User_1036,28,4.87,17,56.84,1
User_1037,1,4.85,45,36.5,1
User_1038,1,3.77,19,66.01,1
User_1039,29,0.74,42,24.8,1
User_1040,19,3.82,35,19.97,1
User_1041,11,0.22,46,91.91,0
User_1042,5,0.21,26,11.08,1
User_1043,12,1.69,5,51.09,1
User_1044,3,2.49,29,22.86,1
User_1045,1,3.87,37,4.85,1
User_1046,1,3.45,20,4.57,1
User_1047,8,2.28,49,18.35,0
User_1048,10,1.44,21,86.81,0
User_1049,11,4.99,10,28.97,1
User_1050,12,2.19,5,95.1,1
User_1051,29,2.31,36,58.58,1
User_1052,13,0.9,6,44.22,1
User_1053,12,3.99,26,58.43,1
User_1054,14,3.5,4,52.15,1
User_1055,2,1.18,39,76.12,1
User_1056,29,0.5,39,28.97,1
User_1057,19,3.43,35,35.95,1
User_1058,18,3.31,1,89.52,1
User_1059,3,1.44,24,94.7,1
User_1060,23,4.76,36,89.36,1
User_1061,17,0.84,6,42.53,0
User_1062,26,2.22,41,78.26,1
User_1063,8,4.72,46,48.16,1
User_1064,29,2.16,44,50.26,1
User_1065,26,3.23,31,21.26,0
User_1066,10,2.05,20,59.52,1
User_1067,26,1.44,24,19.43,1
User_1068,2,4.92,25,33.82,1
User_1069,19,2.11,36,85.65,1
User_1070,9,4.48,21,21.5,0
User_1071,7,1.23,30,8.04,1
User_1072,4,1.14,24,7.83,0
User_1073,26,0.25,44,94.14,1
User_1074,21,3.29,42,51.19,0
User_1075,18,1.91,30,41.53,1
User_1076,13,4.34,22,81.28,1
User_1077,11,2.42,28,83.75,1
User_1078,29,4.84,7,33.89,1
User_1079,24,1.01,35,69.67,1
User_1080,4,4.36,28,77.34,1
User_1081,25,3.91,14,65.81,1
User_1082,21,3.88,10,16.01,1
User_1083,29,4.24,16,87.71,0
User_1084,25,3.83,16,54.37,1
User_1085,4,3.17,31,28.96,0
User_1086,10,0.74,42,43.1,1
User_1087,5,0.26,25,4.72,0
User_1088,9,4.61,13,13.66,1
User_1089,24,3.12,6,76.79,1
User_1090,3,4.0,44,1.0,0
User_1091,17,2.46,9,42.24,1
User_1092,3,0.67,45,52.73,0
User_1093,16,0.71,36,6.41,1
User_1094,4,3.46,43,97.33,1
User_1095,18,2.21,20,23.39,1
User_1096,17,1.08,18,31.12,1
User_1097,7,2.51,43,31.09,1
User_1098,24,0.41,21,23.81,1
User_1099,23,2.95,4,1.15,1
User_1100,5,1.42,33,73.21,1
User_1101,12,4.01,27,96.72,0
User_1102,17,1.62,7,23.21,0
User_1103,23,2.33,6,66.64,1
User_1104,13,0.16,15,74.45,1
User_1105,23,0.45,18,84.99,0
User_1106,25,2.02,32,42.84,1
User_1107,3,2.45,11,30.99,0
User_1108,9,3.04,20,33.2,0
User_1109,17,1.53,24,71.55,0
User_1110,17,3.51,15,81.86,1
User_1111,20,4.31,48,18.98,1
User_1112,16,3.92,7,37.72,0
User_1113,25,0.29,21,90.29,0
User_1114,22,2.45,42,80.86,1
User_1115,13,0.61,26,98.5,1
User_1116,27,1.29,44,75.67,0
User_1117,19,4.93,14,39.93,1
User_1118,17,0.8,37,59.47,0
User_1119,4,2.54,21,66.44,1
User_1120,12,3.13,18,8.77,1
User_1121,29,3.54,5,54.91,1
User_1122,9,2.84,3,71.22,1
User_1123,19,0.15,23,17.56,1
User_1124,12,1.7,26,78.28,1
User_1125,9,2.64,37,58.79,1
User_1126,7,0.53,24,95.27,1
User_1127,28,1.82,49,5.2,1
User_1128,14,0.26,19,27.27,1
User_1129,20,0.49,25,60.55,0
User_1130,19,2.04,21,30.36,1
User_1131,26,0.75,12,71.73,0
User_1132,15,2.88,41,76.14,1
User_1133,16,3.48,33,11.15,1
User_1134,21,4.02,4,51.87,1
User_1135,5,1.08,42,51.38,1
User_1136,3,0.92,7,37.56,1
User_1137,12,0.61,22,93.36,1
User_1138,25,3.22,33,82.92,1
User_1139,20,3.56,17,70.02,0
User_1140,27,0.25,24,71.72,1
User_1141,21,4.69,34,46.71,1
User_1142,4,0.35,28,92.18,1
User_1143,21,2.75,43,69.76,0
User_1144,23,3.57,41,73.17,0
User_1145,16,4.37,39,86.31,1
User_1146,25,3.6,22,28.13,1
User_1147,7,4.03,49,80.9,1
User_1148,13,1.76,17,20.33,1
User_1149,21,4.09,34,35.19,1
User_1150,10,0.49,6,34.23,1
User_1151,26,4.48,46,97.87,1
User_1152,7,2.78,6,85.8,1
User_1153,14,4.1,34,70.42,1
User_1154,26,2.32,1,72.98,1
User_1155,5,3.25,10,56.65,1
User_1156,3,2.68,21,94.76,1
User_1157,23,3.68,5,50.13,1
User_1158,29,0.5,2,38.67,0
User_1159,11,0.4,22,17.14,1
User_1160,11,1.31,48,78.83,1
User_1161,18,0.88,2,73.71,0
User_1162,15,4.37,10,39.05,1
User_1163,12,1.17,34,3.49,0
User_1164,9,4.88,16,84.06,1
User_1165,10,1.75,48,2.13,1
User_1166,26,0.99,39,70.67,0
User_1167,12,3.97,22,97.06,1
User_1168,17,3.33,12,44.33,0
User_1169,29,2.54,24,24.26,0
User_1170,6,2.82,47,70.78,1
User_1171,7,3.62,40,81.9,1
User_1172,14,1.22,38,55.1,0
User_1173,13,4.98,10,96.74,0
User_1174,8,4.88,35,6.12,1
User_1175,10,3.29,49,50.97,1
User_1176,9,1.08,32,72.13,1
User_1177,18,3.43,7,86.4,0
User_1178,27,0.45,21,18.75,1
User_1179,26,0.25,20,80.2,0
User_1180,2,1.36,26,55.72,1
User_1181,5,2.37,4,40.26,1
User_1182,29,4.35,46,14.04,1
User_1183,5,3.66,22,86.66,1
User_1184,6,3.74,15,16.57,1
User_1185,19,2.18,40,31.67,1
User_1186,8,1.8,21,29.71,1
User_1187,16,1.92,15,87.27,0
User_1188,13,4.94,22,67.6,1
User_1189,1,0.3,28,79.87,0
User_1190,22,4.35,14,25.8,1
User_1191,20,2.94,27,62.86,1
User_1192,17,2.25,41,57.6,1
User_1193,7,3.65,40,83.45,1
User_1194,25,2.48,28,90.7,1
User_1195,13,4.38,26,2.2,1
User_1196,4,4.51,49,67.73,1
User_1197,4,2.17,2,6.13,1
User_1198,6,1.46,25,55.34,1
User_1199,28,3.0,3,29.48,1
User_1200,19,4.57,8,31.37,1
User_1201,29,1.13,44,35.94,1
User_1202,12,3.15,33,62.51,1
User_1203,22,3.19,42,34.07,1
User_1204,7,3.69,35,73.54,0
User_1205,27,0.74,6,41.05,0
User_1206,10,3.61,39,7.77,1
User_1207,26,4.55,23,78.59,1
User_1208,19,0.98,25,29.29,1
User_1209,7,1.26,43,43.84,1
User_1210,3,4.86,19,68.86,1
User_1211,13,0.99,5,33.91,0
User_1212,13,4.29,11,6.6,1
User_1213,18,2.51,12,38.02,0
User_1214,28,1.31,10,94.5,0
User_1215,26,4.37,8,64.53,1
User_1216,20,2.28,24,67.48,1
User_1217,28,2.62,28,63.6,1
User_1218,8,1.86,41,20.7,1
User_1219,29,3.01,36,42.42,1
User_1220,9,0.9,37,75.34,1
User_1221,7,2.02,21,11.04,0
User_1222,1,4.85,8,28.51,1
User_1223,3,1.36,9,28.36,0
User_1224,13,3.32,47,43.77,0
User_1225,28,1.69,15,98.06,0
User_1226,25,3.89,48,7.68,1
User_1227,28,0.74,46,52.35,1
User_1228,17,4.85,40,18.76,0
User_1229,25,2.32,18,97.1,1
User_1230,24,1.26,42,12.22,1
User_1231,1,0.46,20,40.96,1
User_1232,6,0.93,6,74.05,1
User_1233,21,2.65,12,70.75,1
User_1234,6,1.75,2,42.85,1
User_1235,26,4.16,7,35.31,1
User_1236,12,2.21,16,40.36,0
User_1237,13,1.32,3,27.16,1
User_1238,13,3.12,45,21.33,0
User_1239,29,3.56,3,48.82,1
User_1240,15,0.92,27,27.58,0
User_1241,21,0.92,43,29.46,1
User_1242,16,0.28,40,66.02,1
User_1243,22,3.71,38,96.89,1
User_1244,21,3.35,33,60.76,0
User_1245,11,2.43,28,8.62,1
User_1246,28,4.24,1,8.48,0
User_1247,5,4.05,8,95.19,0
User_1248,4,2.97,37,30.43,1
User_1249,3,4.35,32,10.11,1
User_1250,19,1.11,48,60.31,1
User_1251,20,0.65,43,62.74,1
User_1252,25,1.42,37,65.2,0
User_1253,18,0.38,4,27.47,1
User_1254,15,2.7,30,2.5,1
User_1255,9,4.69,6,96.54,0
User_1256,17,0.29,46,25.84,1
User_1257,14,0.7,19,67.93,0
User_1258,15,2.32,32,70.96,1
User_1259,1,4.68,9,61.39,1
User_1260,21,1.65,12,31.98,1
User_1261,22,2.59,11,27.84,1
User_1262,22,0.3,46,60.17,1
User_1263,3,0.83,16,86.74,1
User_1264,16,4.93,1,94.73,1
User_1265,23,4.83,45,11.48,1
User_1266,25,0.12,21,16.33,1
User_1267,11,4.76,30,94.53,1
User_1268,12,3.23,13,73.92,1
User_1269,10,4.35,34,88.42,1
User_1270,16,2.33,4,21.06,1
User_1271,8,2.63,28,59.17,1
User_1272,6,2.5,38,70.41,1
User_1273,12,3.37,31,68.33,1
User_1274,24,0.78,27,41.41,1
User_1275,28,0.25,5,2.52,1
User_1276,21,1.61,25,58.71,0
User_1277,8,3.55,3,26.06,1
User_1278,26,1.09,33,45.58,1
User_1279,28,3.4,4,95.8,1
User_1280,4,4.85,25,40.5,1
User_1281,26,0.56,20,84.14,1
User_1282,8,3.4,34,19.67,1
User_1283,26,2.27,26,67.57,1
User_1284,28,4.35,5,97.72,1
User_1285,18,0.97,35,11.09,1
User_1286,28,3.49,28,1.82,1
User_1287,28,4.21,29,43.92,1
User_1288,5,4.73,9,10.17,1
User_1289,9,3.45,38,75.09,1
User_1290,4,2.54,6,91.54,1
User_1291,27,3.13,19,43.97,1
User_1292,22,4.36,44,26.61,1
User_1293,17,2.9,11,44.01,1
User_1294,9,0.25,2,72.62,0
User_1295,1,4.66,47,1.9,1
User_1296,21,3.48,44,59.36,0
User_1297,20,3.41,44,61.72,1
User_1298,13,1.16,9,64.13,1
User_1299,28,3.33,21,24.96,1
User_1300,16,2.03,24,71.69,1
User_1301,29,3.29,34,10.05,1
User_1302,13,0.62,22,20.73,1
User_1303,14,3.32,3,87.87,1
User_1304,3,5.0,12,74.13,0
User_1305,29,0.34,28,2.36,1
User_1306,6,4.89,30,25.59,1
User_1307,18,2.09,26,22.23,1
User_1308,19,4.37,48,27.81,1
User_1309,5,3.93,21,25.51,1
User_1310,15,2.88,28,7.19,1
User_1311,25,3.72,26,46.44,0
User_1312,2,4.4,33,73.54,1
User_1313,10,2.08,21,61.07,1
User_1314,24,1.7,35,67.61,1
User_1315,18,3.37,34,9.03,0
User_1316,27,4.06,41,95.2,1
User_1317,13,3.84,47,84.01,1
User_1318,5,4.01,18,80.7,1
User_1319,23,2.23,11,82.48,1
User_1320,24,4.11,23,93.34,1
User_1321,1,0.69,48,54.88,1
User_1322,22,2.77,22,20.83,1
User_1323,1,0.13,17,62.06,1
User_1324,18,1.69,5,74.55,0
User_1325,15,1.9,44,74.05,1
User_1326,17,2.04,11,52.62,1
User_1327,11,3.51,30,7.78,1
User_1328,21,2.0,15,37.74,1
User_1329,26,2.3,27,92.16,1
User_1330,25,1.26,35,58.86,1
User_1331,22,1.93,33,54.29,0
User_1332,27,1.21,20,27.62,0
User_1333,27,0.46,16,37.48,1
User_1334,17,3.06,34,89.64,1
User_1335,13,3.37,2,66.98,1
User_1336,1,3.14,35,78.95,1
User_1337,2,2.37,40,45.98,1
User_1338,9,1.96,28,63.39,1
User_1339,3,4.33,47,25.59,1
User_1340,1,2.64,39,70.84,1
User_1341,21,2.45,6,43.33,1
User_1342,16,0.23,9,44.81,1
User_1343,23,1.77,20,65.28,1
User_1344,6,1.96,1,93.69,1
User_1345,28,2.05,8,7.34,0
User_1346,17,2.94,23,82.65,0
User_1347,5,2.71,3,29.95,1
User_1348,5,3.08,4,44.95,1
User_1349,6,3.85,25,3.17,1
User_1350,3,4.08,47,30.8,1
User_1351,21,3.62,38,50.76,1
User_1352,23,4.78,15,6.56,1
User_1353,5,0.19,21,49.62,1
User_1354,21,1.06,35,92.78,0
User_1355,5,0.14,46,11.43,1
User_1356,10,3.27,14,76.68,1
User_1357,10,4.5,36,41.56,1
User_1358,19,1.29,12,65.86,1
User_1359,17,4.64,17,26.76,0
User_1360,21,0.4,39,16.79,1
User_1361,14,4.68,9,16.89,1
User_1362,9,1.82,35,7.98,0
User_1363,14,0.6,13,19.38,0
User_1364,1,2.48,15,66.76,1
User_1365,19,1.36,18,88.29,1
User_1366,13,1.5,33,81.6,1
User_1367,13,1.61,6,68.83,1
User_1368,4,4.03,27,11.93,1
User_1369,1,2.74,23,29.63,1
User_1370,17,1.63,27,31.67,1
User_1371,8,3.09,34,25.75,1
User_1372,2,3.61,46,51.99,1
User_1373,28,1.44,38,54.02,1
User_1374,8,2.13,14,36.33,1
User_1375,7,0.7,36,36.03,1
User_1376,26,0.99,8,83.03,0
User_1377,26,3.44,35,79.14,1
User_1378,2,0.99,19,31.47,1
User_1379,22,2.67,30,91.47,0
User_1380,22,3.57,14,95.33,1
User_1381,3,0.62,20,33.35,1
User_1382,27,2.88,49,36.09,1
User_1383,18,1.36,25,51.06,1
User_1384,12,4.82,40,94.17,1
User_1385,1,2.47,24,87.76,1
User_1386,22,4.05,14,11.15,1
User_1387,12,2.8,26,39.88,1
User_1388,5,0.31,38,55.78,0
User_1389,27,3.2,23,50.81,1
User_1390,25,4.76,22,20.19,1
User_1391,17,3.05,48,86.02,0
User_1392,16,4.11,19,68.02,1
User_1393,15,4.43,46,83.95,1
User_1394,23,1.22,3,86.02,0
User_1395,15,1.14,42,75.09,1
User_1396,5,3.09,19,44.48,1
User_1397,21,2.11,9,61.44,1
User_1398,14,4.22,28,16.88,1
User_1399,2,4.51,20,67.69,1
User_1400,11,1.83,45,18.75,1
